transaction_id,date,amount,category,merchant,payment_method,location,is_fraud
1610,2024-01-03,9573.27,Shopping,Supermarket,Mobile Wallet,Jaffna,0
1611,2024-01-04,5256.4,Shopping,Supermarket,Card,Anuradhapura,0
1612,2024-01-05,4608.56,Education,Online Course,Mobile Wallet,Kandy,0
1613,2024-01-05,4506.35,Education,University,Mobile Wallet,Colombo,0
1614,2024-01-05,10939.93,Food,KFC,Online Transfer,Anuradhapura,0
1615,2024-01-05,3506.39,Health,Hospital,Online Transfer,Anuradhapura,0
1616,2024-01-05,3392.0,Entertainment,Spotify,Mobile Wallet,Galle,0
1617,2024-01-05,6858.26,Shopping,Daraz,Online Transfer,Anuradhapura,0
1618,2024-01-05,7131.67,Transport,Uber,Card,Jaffna,0
1619,2024-01-06,14455.59,Food,Restaurant,Cash,Anuradhapura,0
1620,2024-01-06,9375.22,Bills,Electricity,Online Transfer,Galle,0
1621,2024-01-07,7034.31,Bills,Mobile,Mobile Wallet,Colombo,0
1622,2024-01-07,7752.61,Food,Cargills,Online Transfer,Jaffna,0
1623,2024-01-07,4500.0,Bills,Internet,Online Transfer,Colombo,0
1624,2024-01-08,4483.64,Transport,Bus,Mobile Wallet,Colombo,0
1625,2024-01-08,1469.88,Health,Hospital,Cash,Colombo,0
1626,2024-01-08,7439.28,Shopping,Electronics Store,Online Transfer,Kurunegala,0
1627,2024-01-08,6405.95,Food,Cargills,Cash,Kurunegala,0
1628,2024-01-08,6178.54,Transport,Bus,Cash,Colombo,0
1629,2024-01-08,3880.07,Education,Book Shop,Online Transfer,Colombo,0
1630,2024-01-08,1722.69,Health,Medical Centre,Card,Colombo,0
1631,2024-01-09,5310.81,Shopping,Fashion Store,Mobile Wallet,Anuradhapura,0
1632,2024-01-09,6768.06,Food,Keells,Online Transfer,Anuradhapura,0
1633,2024-01-09,6935.06,Food,Keells,Card,Jaffna,0
1634,2024-01-09,2360.97,Education,University,Card,Anuradhapura,0
1635,2024-01-09,10215.61,Food,Cargills,Card,Kurunegala,0
1636,2024-01-09,8817.28,Bills,Internet,Online Transfer,Kandy,0
1637,2024-01-09,7793.81,Bills,Mobile,Mobile Wallet,Colombo,0
1638,2024-01-10,9013.69,Bills,Electricity,Online Transfer,Galle,0
1639,2024-01-11,4967.47,Shopping,Daraz,Card,Anuradhapura,0
1640,2024-01-11,2152.61,Entertainment,Cinema,Online Transfer,Kandy,0
1641,2024-01-12,3082.72,Shopping,Electronics Store,Cash,Galle,0
1642,2024-01-12,1987.78,Education,Online Course,Online Transfer,Kurunegala,0
1643,2024-01-12,8489.69,Food,KFC,Card,Anuradhapura,0
1644,2024-01-12,3420.05,Education,Online Course,Card,Kurunegala,0
1645,2024-01-12,3633.53,Shopping,Supermarket,Online Transfer,Kurunegala,0
1646,2024-01-12,4615.26,Transport,Train,Card,Jaffna,0
1647,2024-01-12,10542.85,Food,KFC,Mobile Wallet,Colombo,0
1648,2024-01-13,3772.45,Entertainment,Cinema,Cash,Colombo,0
1649,2024-01-13,6568.41,Transport,PickMe,Cash,Colombo,0
1650,2024-01-13,10810.53,Food,Keells,Card,Colombo,0
1651,2024-01-14,3000.0,Entertainment,Netflix,Card,Colombo,0
1652,2024-01-14,9912.13,Bills,Water,Cash,Colombo,0
1653,2024-01-15,7209.6,Transport,Train,Online Transfer,Colombo,0
1654,2024-01-15,5309.52,Transport,Bus,Mobile Wallet,Anuradhapura,0
1655,2024-01-15,6493.31,Shopping,Electronics Store,Cash,Jaffna,0
1656,2024-01-15,4630.82,Shopping,Fashion Store,Card,Colombo,0
1657,2024-01-15,2585.63,Health,Pharmacy,Online Transfer,Anuradhapura,0
1658,2024-01-15,3578.72,Education,Online Course,Cash,Galle,0
1659,2024-01-16,3718.58,Shopping,Fashion Store,Cash,Kurunegala,0
1660,2024-01-16,5163.93,Shopping,Fashion Store,Cash,Kandy,0
1661,2024-01-16,5244.56,Shopping,Daraz,Cash,Colombo,0
1662,2024-01-16,5511.29,Shopping,Daraz,Mobile Wallet,Anuradhapura,0
1663,2024-01-16,4884.59,Transport,Fuel Station,Card,Colombo,0
1664,2024-01-16,5078.95,Transport,Fuel Station,Mobile Wallet,Kandy,0
1665,2024-01-16,8386.02,Food,Cargills,Mobile Wallet,Galle,0
1666,2024-01-17,10496.5,Food,KFC,Online Transfer,Galle,0
1667,2024-01-17,9406.62,Food,Pizza Hut,Card,Colombo,0
1668,2024-01-17,8483.27,Shopping,Fashion Store,Online Transfer,Colombo,0
1669,2024-01-18,10479.91,Bills,Mobile,Cash,Jaffna,0
1670,2024-01-18,7502.84,Bills,Mobile,Card,Galle,0
1671,2024-01-19,4050.24,Education,University,Cash,Jaffna,0
1672,2024-01-19,4160.41,Transport,Uber,Cash,Galle,0
1673,2024-01-19,10705.99,Bills,Water,Mobile Wallet,Jaffna,0
1674,2024-01-19,4921.72,Shopping,Daraz,Mobile Wallet,Colombo,0
1675,2024-01-20,10212.3,Food,KFC,Card,Jaffna,0
1676,2024-01-20,3096.42,Entertainment,Netflix,Mobile Wallet,Anuradhapura,0
1677,2024-01-20,2331.75,Health,Hospital,Cash,Galle,0
1678,2024-01-21,2624.02,Shopping,Daraz,Online Transfer,Galle,0
1679,2024-01-21,8149.32,Bills,Electricity,Online Transfer,Colombo,0
1680,2024-01-21,4460.53,Shopping,Electronics Store,Cash,Galle,0
1681,2024-01-21,1524.24,Education,University,Card,Anuradhapura,0
1682,2024-01-22,5827.94,Bills,Mobile,Cash,Anuradhapura,0
1683,2024-01-22,2377.12,Entertainment,Spotify,Cash,Kandy,0
1684,2024-01-22,5011.35,Food,Keells,Cash,Jaffna,0
1685,2024-01-22,6502.31,Transport,PickMe,Card,Kurunegala,0
1686,2024-01-22,4549.61,Bills,Mobile,Cash,Colombo,0
1687,2024-01-23,2690.84,Shopping,Fashion Store,Card,Jaffna,0
1688,2024-01-23,2956.75,Shopping,Fashion Store,Card,Galle,0
1689,2024-01-23,10242.29,Food,KFC,Online Transfer,Anuradhapura,0
1690,2024-01-23,6961.51,Shopping,Daraz,Card,Colombo,0
1691,2024-01-23,2820.51,Education,Online Course,Cash,Jaffna,1
1692,2024-01-24,4743.66,Transport,PickMe,Mobile Wallet,Kandy,0
1693,2024-01-24,11155.33,Food,Restaurant,Cash,Kandy,0
1694,2024-01-24,6997.08,Bills,Mobile,Mobile Wallet,Kurunegala,0
1695,2024-01-24,2540.36,Transport,Fuel Station,Online Transfer,Galle,0
1696,2024-01-24,4946.85,Bills,Electricity,Card,Jaffna,0
1697,2024-01-24,5079.49,Food,Restaurant,Online Transfer,Kurunegala,0
1698,2024-01-25,3701.36,Shopping,Daraz,Mobile Wallet,Jaffna,0
1699,2024-01-25,4516.7,Shopping,Daraz,Mobile Wallet,Kandy,0
1700,2024-01-25,5172.87,Bills,Water,Card,Kurunegala,0
1701,2024-01-26,1688.96,Entertainment,Spotify,Online Transfer,Colombo,0
1702,2024-01-26,6368.48,Food,Restaurant,Cash,Colombo,0
1703,2024-01-26,1888.8,Entertainment,Spotify,Card,Anuradhapura,0
1704,2024-01-26,5799.25,Food,Keells,Card,Galle,0
1705,2024-01-26,7790.53,Food,KFC,Card,Galle,0
1706,2024-01-26,1955.23,Entertainment,Spotify,Card,Galle,0
1707,2024-01-27,3534.55,Transport,Fuel Station,Online Transfer,Kandy,0
1708,2024-01-27,6918.45,Bills,Water,Card,Colombo,0
1709,2024-01-27,7694.42,Bills,Internet,Card,Anuradhapura,0
1710,2024-01-28,3022.52,Education,University,Card,Anuradhapura,0
1711,2024-01-28,9047.19,Food,KFC,Card,Anuradhapura,0
1712,2024-01-28,7693.91,Bills,Electricity,Mobile Wallet,Jaffna,0
1713,2024-01-28,4320.34,Education,Online Course,Card,Jaffna,0
1714,2024-01-28,2345.31,Entertainment,Cinema,Card,Anuradhapura,0
1715,2024-01-29,1787.84,Education,Book Shop,Online Transfer,Galle,0
1716,2024-01-29,2969.64,Education,Online Course,Cash,Kurunegala,0
1717,2024-01-29,6473.89,Food,Keells,Card,Jaffna,0
1718,2024-01-29,4147.4,Transport,Bus,Card,Colombo,0
1719,2024-01-29,2936.25,Transport,Uber,Cash,Kurunegala,0
1720,2024-01-30,3941.17,Transport,Fuel Station,Card,Anuradhapura,0
1721,2024-01-30,8122.62,Food,Cargills,Mobile Wallet,Kandy,0
1722,2024-01-30,6078.67,Food,Keells,Mobile Wallet,Kandy,0
1723,2024-01-30,8081.58,Bills,Electricity,Card,Kandy,0
1724,2024-01-31,8153.93,Food,Cargills,Mobile Wallet,Anuradhapura,0
1725,2024-01-31,6905.03,Bills,Internet,Online Transfer,Colombo,0
1726,2024-02-01,4515.63,Shopping,Electronics Store,Card,Galle,0
1727,2024-02-02,6449.5,Transport,PickMe,Mobile Wallet,Kandy,0
1728,2024-02-02,8360.81,Bills,Electricity,Cash,Colombo,0
1729,2024-02-02,3141.34,Transport,Train,Card,Jaffna,0
1730,2024-02-02,4940.2,Shopping,Fashion Store,Online Transfer,Colombo,0
1731,2024-02-02,5141.35,Shopping,Electronics Store,Online Transfer,Kandy,0
1732,2024-02-03,7506.56,Food,Keells,Cash,Kandy,0
1733,2024-02-03,12757.53,Bills,Electricity,Mobile Wallet,Anuradhapura,0
1734,2024-02-03,8437.41,Food,Cargills,Card,Kurunegala,0
1735,2024-02-03,2615.43,Entertainment,Netflix,Cash,Kurunegala,0
1736,2024-02-04,1421.35,Health,Pharmacy,Online Transfer,Kandy,0
1737,2024-02-04,4203.98,Food,Keells,Card,Kurunegala,0
1738,2024-02-04,6113.65,Food,KFC,Online Transfer,Colombo,0
1739,2024-02-04,4344.37,Food,KFC,Card,Kurunegala,0
1740,2024-02-04,5681.59,Food,Cargills,Online Transfer,Colombo,1
1741,2024-02-04,4500.0,Bills,Internet,Online Transfer,Colombo,0
1742,2024-02-04,6158.44,Food,KFC,Cash,Galle,0
1743,2024-02-04,4627.98,Food,Keells,Mobile Wallet,Kandy,0
1744,2024-02-05,3043.03,Transport,Uber,Mobile Wallet,Galle,0
1745,2024-02-05,4509.66,Bills,Electricity,Online Transfer,Jaffna,0
1746,2024-02-05,5372.72,Food,Restaurant,Cash,Colombo,0
1747,2024-02-05,5477.67,Food,Keells,Card,Colombo,0
1748,2024-02-05,6149.09,Food,Pizza Hut,Mobile Wallet,Anuradhapura,0
1749,2024-02-06,5368.57,Food,Pizza Hut,Card,Galle,0
1750,2024-02-06,3595.72,Shopping,Electronics Store,Mobile Wallet,Kandy,0
1751,2024-02-06,1337.89,Education,Book Shop,Mobile Wallet,Kandy,0
1752,2024-02-06,2963.09,Bills,Internet,Card,Jaffna,0
1753,2024-02-06,3590.7,Shopping,Electronics Store,Cash,Galle,0
1754,2024-02-06,4439.09,Bills,Water,Card,Jaffna,0
1755,2024-02-06,1799.07,Education,Book Shop,Online Transfer,Jaffna,0
1756,2024-02-06,4494.95,Food,Keells,Card,Colombo,0
1757,2024-02-07,5563.71,Food,KFC,Cash,Anuradhapura,0
1758,2024-02-07,5228.13,Food,Pizza Hut,Mobile Wallet,Kurunegala,0
1759,2024-02-07,3994.65,Bills,Electricity,Cash,Kurunegala,0
1760,2024-02-07,1974.65,Entertainment,Gaming,Cash,Galle,0
1761,2024-02-07,3229.95,Bills,Electricity,Card,Jaffna,0
1762,2024-02-07,5085.4,Bills,Water,Online Transfer,Jaffna,0
1763,2024-02-07,2728.21,Transport,Uber,Cash,Colombo,0
1764,2024-02-07,3227.62,Transport,Bus,Mobile Wallet,Kurunegala,0
1765,2024-02-07,3255.56,Shopping,Electronics Store,Card,Jaffna,0
1766,2024-02-07,5003.68,Bills,Water,Online Transfer,Jaffna,0
1767,2024-02-08,4957.86,Food,Keells,Mobile Wallet,Kurunegala,0
1768,2024-02-08,1443.67,Health,Pharmacy,Card,Colombo,0
1769,2024-02-08,2307.35,Education,Book Shop,Mobile Wallet,Colombo,0
1770,2024-02-09,4829.22,Food,Pizza Hut,Card,Anuradhapura,0
1771,2024-02-09,5858.47,Food,Restaurant,Cash,Anuradhapura,0
1772,2024-02-09,2794.74,Shopping,Supermarket,Card,Colombo,0
1773,2024-02-09,905.65,Education,Book Shop,Mobile Wallet,Anuradhapura,0
1774,2024-02-10,6771.3,Food,Restaurant,Mobile Wallet,Kandy,0
1775,2024-02-11,4476.28,Shopping,Supermarket,Online Transfer,Kurunegala,0
1776,2024-02-11,6040.03,Food,Pizza Hut,Mobile Wallet,Kandy,0
1777,2024-02-11,3000.0,Entertainment,Netflix,Card,Colombo,0
1778,2024-02-11,7224.34,Bills,Water,Cash,Galle,0
1779,2024-02-11,6349.19,Transport,Fuel Station,Mobile Wallet,Jaffna,0
1780,2024-02-12,4023.06,Shopping,Supermarket,Card,Colombo,0
1781,2024-02-12,9396.7,Bills,Mobile,Online Transfer,Anuradhapura,1
1782,2024-02-12,3039.05,Transport,PickMe,Card,Colombo,0
1783,2024-02-13,3185.44,Education,Online Course,Mobile Wallet,Kandy,0
1784,2024-02-13,8228.16,Bills,Electricity,Mobile Wallet,Colombo,0
1785,2024-02-13,4815.04,Transport,Fuel Station,Cash,Colombo,0
1786,2024-02-14,8959.2,Food,Pizza Hut,Mobile Wallet,Kurunegala,0
1787,2024-02-14,5914.0,Transport,PickMe,Online Transfer,Jaffna,0
1788,2024-02-14,8485.17,Food,KFC,Online Transfer,Kandy,0
1789,2024-02-14,3224.95,Education,Book Shop,Online Transfer,Galle,0
1790,2024-02-15,3143.43,Bills,Water,Online Transfer,Anuradhapura,1
1791,2024-02-15,6340.16,Shopping,Electronics Store,Cash,Colombo,0
1792,2024-02-15,3965.12,Shopping,Fashion Store,Mobile Wallet,Kandy,0
1793,2024-02-15,4088.75,Transport,Bus,Cash,Kandy,0
1794,2024-02-15,4165.31,Bills,Mobile,Online Transfer,Anuradhapura,0
1795,2024-02-15,4643.74,Shopping,Supermarket,Online Transfer,Colombo,0
1796,2024-02-16,4138.06,Shopping,Electronics Store,Cash,Galle,0
1797,2024-02-16,8816.81,Food,Keells,Card,Anuradhapura,1
1798,2024-02-16,3679.21,Shopping,Supermarket,Card,Colombo,0
1799,2024-02-16,3500.86,Education,University,Online Transfer,Colombo,0
1800,2024-02-17,7493.77,Food,Pizza Hut,Online Transfer,Jaffna,0
1801,2024-02-17,3050.22,Education,Online Course,Card,Colombo,0
1802,2024-02-17,4443.17,Shopping,Fashion Store,Mobile Wallet,Galle,0
1803,2024-02-17,8450.03,Food,Keells,Mobile Wallet,Galle,0
1804,2024-02-17,2082.69,Entertainment,Netflix,Card,Colombo,0
1805,2024-02-18,9165.35,Food,Restaurant,Mobile Wallet,Colombo,0
1806,2024-02-18,5660.97,Food,Keells,Mobile Wallet,Colombo,0
1807,2024-02-18,5213.77,Bills,Mobile,Cash,Anuradhapura,0
1808,2024-02-18,2481.96,Entertainment,Cinema,Mobile Wallet,Kandy,0
1809,2024-02-18,8749.31,Food,Cargills,Cash,Anuradhapura,0
1810,2024-02-18,8250.26,Bills,Electricity,Online Transfer,Colombo,0
1811,2024-02-18,2952.0,Education,Book Shop,Card,Galle,0
1812,2024-02-19,4243.8,Bills,Internet,Card,Kurunegala,0
1813,2024-02-19,4832.27,Transport,PickMe,Cash,Jaffna,0
1814,2024-02-19,3446.58,Education,University,Mobile Wallet,Colombo,0
1815,2024-02-20,3062.42,Shopping,Fashion Store,Card,Kurunegala,0
1816,2024-02-20,4400.33,Shopping,Electronics Store,Online Transfer,Anuradhapura,0
1817,2024-02-20,6763.26,Food,Restaurant,Online Transfer,Galle,0
1818,2024-02-21,3720.3,Bills,Internet,Card,Kandy,0
1819,2024-02-21,3598.86,Shopping,Fashion Store,Cash,Anuradhapura,0
1820,2024-02-21,2303.01,Education,Online Course,Online Transfer,Galle,0
1821,2024-02-21,2284.4,Education,Book Shop,Cash,Colombo,0
1822,2024-02-21,6372.89,Bills,Internet,Cash,Kandy,0
1823,2024-02-21,6469.01,Food,Keells,Online Transfer,Jaffna,0
1824,2024-02-21,5732.64,Food,Restaurant,Mobile Wallet,Colombo,0
1825,2024-02-22,5300.56,Food,Pizza Hut,Card,Kurunegala,0
1826,2024-02-22,5208.67,Bills,Mobile,Card,Anuradhapura,0
1827,2024-02-22,4378.01,Bills,Internet,Online Transfer,Anuradhapura,0
1828,2024-02-22,5414.45,Bills,Electricity,Mobile Wallet,Anuradhapura,0
1829,2024-02-22,1767.3,Entertainment,Spotify,Cash,Kurunegala,1
1830,2024-02-23,3897.23,Transport,Uber,Mobile Wallet,Galle,0
1831,2024-02-23,1618.33,Health,Hospital,Online Transfer,Anuradhapura,0
1832,2024-02-24,4445.83,Shopping,Daraz,Mobile Wallet,Anuradhapura,0
1833,2024-02-24,3003.35,Education,Book Shop,Cash,Jaffna,0
1834,2024-02-24,8410.38,Shopping,Daraz,Mobile Wallet,Kurunegala,0
1835,2024-02-24,2710.91,Shopping,Electronics Store,Cash,Galle,0
1836,2024-02-24,3456.86,Education,University,Card,Galle,0
1837,2024-02-24,3808.48,Transport,Bus,Card,Colombo,0
1838,2024-02-24,2553.11,Entertainment,Netflix,Cash,Colombo,0
1839,2024-02-25,3641.26,Education,Online Course,Cash,Colombo,0
1840,2024-02-25,5236.86,Transport,Uber,Online Transfer,Galle,0
1841,2024-02-25,3192.15,Shopping,Electronics Store,Card,Kurunegala,0
1842,2024-02-25,6056.19,Shopping,Supermarket,Online Transfer,Jaffna,0
1843,2024-02-26,6680.07,Transport,Train,Online Transfer,Galle,0
1844,2024-02-26,5785.74,Transport,PickMe,Online Transfer,Kandy,0
1845,2024-02-26,2852.16,Transport,Fuel Station,Mobile Wallet,Colombo,0
1846,2024-02-26,4689.06,Transport,Train,Card,Colombo,0
1847,2024-02-27,3527.98,Entertainment,Cinema,Cash,Kurunegala,0
1848,2024-02-27,10201.64,Food,Keells,Cash,Galle,0
1849,2024-02-27,2702.86,Entertainment,Spotify,Cash,Jaffna,0
1850,2024-02-27,7545.09,Transport,Bus,Cash,Kurunegala,0
1851,2024-02-27,8131.65,Bills,Internet,Card,Kandy,0
1852,2024-02-28,4992.82,Education,Online Course,Mobile Wallet,Jaffna,0
1853,2024-02-28,6048.27,Bills,Mobile,Mobile Wallet,Kandy,0
1854,2024-02-28,4572.89,Transport,Uber,Cash,Galle,0
1855,2024-02-28,7592.4,Bills,Electricity,Mobile Wallet,Galle,0
1856,2024-02-28,6096.05,Food,Pizza Hut,Cash,Galle,0
1857,2024-02-29,2503.79,Health,Hospital,Mobile Wallet,Galle,0
1858,2024-03-01,8523.27,Food,Cargills,Online Transfer,Galle,0
1859,2024-03-01,9453.95,Bills,Internet,Card,Jaffna,0
1860,2024-03-01,2940.27,Entertainment,Cinema,Mobile Wallet,Colombo,0
1861,2024-03-01,2799.11,Entertainment,Netflix,Mobile Wallet,Anuradhapura,0
1862,2024-03-02,8094.25,Food,KFC,Mobile Wallet,Kandy,0
1863,2024-03-02,6961.45,Food,Restaurant,Cash,Jaffna,0
1864,2024-03-02,4991.35,Transport,Bus,Cash,Kurunegala,0
1865,2024-03-02,3602.52,Health,Pharmacy,Mobile Wallet,Kandy,0
1866,2024-03-02,5060.31,Shopping,Electronics Store,Online Transfer,Galle,0
1867,2024-03-02,2922.86,Entertainment,Cinema,Card,Kandy,0
1868,2024-03-03,4500.0,Bills,Internet,Online Transfer,Colombo,0
1869,2024-03-03,6762.41,Food,Keells,Online Transfer,Kandy,0
1870,2024-03-03,3575.8,Education,Online Course,Mobile Wallet,Kandy,0
1871,2024-03-03,3682.91,Shopping,Daraz,Card,Colombo,0
1872,2024-03-03,7261.11,Food,KFC,Card,Kurunegala,0
1873,2024-03-04,6786.7,Food,KFC,Online Transfer,Anuradhapura,0
1874,2024-03-04,3212.94,Shopping,Supermarket,Card,Kurunegala,0
1875,2024-03-04,6440.23,Transport,Fuel Station,Cash,Kandy,0
1876,2024-03-04,5681.46,Food,Restaurant,Online Transfer,Galle,0
1877,2024-03-04,2338.14,Health,Hospital,Cash,Jaffna,0
1878,2024-03-05,9431.74,Food,Pizza Hut,Mobile Wallet,Kurunegala,1
1879,2024-03-05,6653.41,Bills,Water,Card,Kurunegala,0
1880,2024-03-05,4100.86,Shopping,Daraz,Cash,Anuradhapura,0
1881,2024-03-05,5050.65,Shopping,Supermarket,Mobile Wallet,Kandy,0
1882,2024-03-06,8733.74,Food,Keells,Card,Colombo,0
1883,2024-03-06,4441.49,Bills,Mobile,Mobile Wallet,Colombo,0
1884,2024-03-06,5245.78,Bills,Internet,Online Transfer,Colombo,0
1885,2024-03-06,2584.5,Health,Medical Centre,Mobile Wallet,Anuradhapura,0
1886,2024-03-06,6256.87,Bills,Mobile,Card,Jaffna,0
1887,2024-03-06,4315.12,Transport,Uber,Online Transfer,Kandy,0
1888,2024-03-07,6213.31,Food,Pizza Hut,Online Transfer,Colombo,0
1889,2024-03-07,6985.11,Food,Cargills,Mobile Wallet,Anuradhapura,0
1890,2024-03-07,3324.6,Shopping,Supermarket,Mobile Wallet,Kurunegala,0
1891,2024-03-08,4582.12,Bills,Water,Cash,Kandy,0
1892,2024-03-08,5196.82,Shopping,Electronics Store,Online Transfer,Anuradhapura,0
1893,2024-03-08,5140.25,Shopping,Daraz,Card,Colombo,0
1894,2024-03-08,4163.85,Entertainment,Netflix,Cash,Kandy,0
1895,2024-03-09,5880.95,Food,KFC,Cash,Galle,0
1896,2024-03-09,4051.55,Food,KFC,Mobile Wallet,Kandy,0
1897,2024-03-09,3426.38,Shopping,Electronics Store,Card,Colombo,0
1898,2024-03-09,1668.31,Entertainment,Spotify,Card,Anuradhapura,0
1899,2024-03-10,2748.15,Health,Hospital,Card,Galle,0
1900,2024-03-10,3915.71,Shopping,Electronics Store,Online Transfer,Anuradhapura,0
1901,2024-03-10,8323.92,Shopping,Supermarket,Cash,Jaffna,0
1902,2024-03-10,3000.0,Entertainment,Netflix,Card,Colombo,0
1903,2024-03-10,8201.73,Transport,Fuel Station,Online Transfer,Kurunegala,0
1904,2024-03-11,8349.04,Bills,Mobile,Cash,Galle,0
1905,2024-03-11,3299.11,Education,University,Mobile Wallet,Jaffna,0
1906,2024-03-11,5099.3,Shopping,Supermarket,Online Transfer,Colombo,0
1907,2024-03-11,7285.86,Bills,Water,Mobile Wallet,Kurunegala,0
1908,2024-03-12,3707.81,Education,Book Shop,Cash,Jaffna,0
1909,2024-03-12,3301.99,Entertainment,Cinema,Card,Colombo,0
1910,2024-03-12,5999.63,Transport,Train,Mobile Wallet,Colombo,0
1911,2024-03-12,6397.88,Food,Restaurant,Cash,Colombo,0
1912,2024-03-12,5262.12,Shopping,Electronics Store,Cash,Galle,0
1913,2024-03-13,3022.4,Education,University,Card,Jaffna,0
1914,2024-03-14,10428.98,Food,Pizza Hut,Online Transfer,Kandy,1
1915,2024-03-14,3506.76,Transport,Bus,Online Transfer,Kurunegala,0
1916,2024-03-14,6385.88,Bills,Internet,Online Transfer,Colombo,0
1917,2024-03-14,7156.81,Bills,Internet,Card,Galle,0
1918,2024-03-14,3895.08,Transport,PickMe,Card,Jaffna,0
1919,2024-03-15,4899.8,Shopping,Supermarket,Online Transfer,Anuradhapura,0
1920,2024-03-15,3235.76,Entertainment,Cinema,Cash,Jaffna,0
1921,2024-03-15,8763.96,Food,KFC,Online Transfer,Jaffna,0
1922,2024-03-15,2724.8,Health,Medical Centre,Mobile Wallet,Kurunegala,0
1923,2024-03-15,3226.37,Health,Pharmacy,Online Transfer,Jaffna,0
1924,2024-03-15,7927.08,Shopping,Supermarket,Online Transfer,Jaffna,0
1925,2024-03-15,3469.88,Transport,Bus,Card,Jaffna,0
1926,2024-03-16,7656.69,Food,Cargills,Online Transfer,Kandy,0
1927,2024-03-16,2671.02,Health,Medical Centre,Card,Colombo,0
1928,2024-03-16,7210.93,Bills,Mobile,Cash,Kandy,0
1929,2024-03-17,7360.44,Bills,Electricity,Online Transfer,Colombo,0
1930,2024-03-17,4108.63,Shopping,Fashion Store,Online Transfer,Kurunegala,0
1931,2024-03-17,6131.64,Transport,Bus,Card,Colombo,0
1932,2024-03-17,11012.29,Food,Cargills,Card,Anuradhapura,0
1933,2024-03-18,6253.34,Food,Restaurant,Mobile Wallet,Kandy,0
1934,2024-03-18,4263.11,Bills,Water,Mobile Wallet,Jaffna,0
1935,2024-03-18,7895.86,Food,Restaurant,Cash,Kurunegala,0
1936,2024-03-18,5202.04,Food,Keells,Mobile Wallet,Colombo,0
1937,2024-03-19,2695.64,Education,Book Shop,Mobile Wallet,Anuradhapura,0
1938,2024-03-20,4315.77,Transport,PickMe,Mobile Wallet,Jaffna,0
1939,2024-03-20,2045.36,Health,Hospital,Cash,Colombo,0
1940,2024-03-20,5252.34,Bills,Mobile,Online Transfer,Kandy,0
1941,2024-03-20,4012.35,Bills,Mobile,Cash,Jaffna,0
1942,2024-03-20,3886.79,Shopping,Fashion Store,Cash,Galle,0
1943,2024-03-20,4667.6,Transport,Uber,Card,Kurunegala,0
1944,2024-03-21,4009.76,Bills,Mobile,Online Transfer,Colombo,0
1945,2024-03-21,3929.77,Transport,Fuel Station,Mobile Wallet,Colombo,0
1946,2024-03-21,5503.98,Bills,Internet,Card,Anuradhapura,0
1947,2024-03-21,4556.37,Education,University,Card,Kurunegala,0
1948,2024-03-21,3344.46,Shopping,Daraz,Card,Anuradhapura,0
1949,2024-03-21,5480.12,Transport,Bus,Cash,Jaffna,0
1950,2024-03-21,5887.46,Food,Restaurant,Cash,Anuradhapura,0
1951,2024-03-21,1997.49,Health,Pharmacy,Online Transfer,Anuradhapura,0
1952,2024-03-21,4630.57,Shopping,Electronics Store,Cash,Kurunegala,0
1953,2024-03-22,11580.24,Food,Restaurant,Online Transfer,Jaffna,0
1954,2024-03-22,6343.85,Food,Cargills,Online Transfer,Anuradhapura,0
1955,2024-03-22,5274.71,Transport,Train,Mobile Wallet,Colombo,0
1956,2024-03-22,3364.82,Transport,PickMe,Mobile Wallet,Galle,0
1957,2024-03-23,4182.03,Education,University,Card,Colombo,0
1958,2024-03-23,3970.2,Bills,Water,Online Transfer,Anuradhapura,0
1959,2024-03-23,6783.65,Food,Cargills,Card,Colombo,0
1960,2024-03-24,10528.1,Bills,Mobile,Cash,Jaffna,0
1961,2024-03-24,7299.5,Bills,Internet,Mobile Wallet,Galle,0
1962,2024-03-25,9869.17,Bills,Electricity,Card,Colombo,0
1963,2024-03-25,6039.46,Shopping,Supermarket,Cash,Colombo,0
1964,2024-03-25,4275.41,Shopping,Supermarket,Mobile Wallet,Kurunegala,0
1965,2024-03-26,5979.92,Food,KFC,Mobile Wallet,Anuradhapura,0
1966,2024-03-26,7550.4,Bills,Electricity,Cash,Jaffna,0
1967,2024-03-27,3383.28,Shopping,Daraz,Cash,Kandy,0
1968,2024-03-27,3533.84,Transport,Train,Cash,Galle,0
1969,2024-03-28,6085.34,Food,Cargills,Online Transfer,Jaffna,0
