transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact
1826,15276,1,3,1,4,0,2026,3,5,1,10122.828092243186,182,1.2
1827,33788,3,8,0,4,0,2026,3,12,0,22062.8625,142,1.0
1828,32147,4,17,1,3,0,2026,1,9,0,32658.61914460285,128,1.2
1829,12489,3,11,1,4,0,2026,2,9,0,22062.8625,166,1.2
1830,740,5,1,0,1,0,2026,5,10,0,4090.480412371134,122,1.0
1831,10253,1,7,1,3,1,2026,5,11,0,10122.828092243186,140,1.2
1832,4790,5,1,1,4,0,2026,5,27,0,4090.480412371134,122,1.2
1833,5544,1,12,0,2,1,2026,3,13,0,10122.828092243186,155,1.0
1834,7582,2,15,1,0,0,2026,2,2,0,4294.937037037037,159,1.2
1835,7900,5,14,1,0,0,2026,5,21,0,4090.480412371134,121,1.2
1836,23508,0,20,0,2,0,2026,2,25,0,13011.339658444023,173,1.0
1837,1131,2,16,0,0,0,2026,3,22,0,4294.937037037037,140,1.0
1838,24588,0,9,2,1,0,2026,1,20,0,13011.339658444023,183,1.5
1839,18704,0,9,0,4,0,2026,3,28,0,13011.339658444023,183,1.0
1840,23445,3,8,2,4,0,2026,6,20,0,22062.8625,142,1.5
1841,4490,2,16,2,0,1,2026,3,21,0,4294.937037037037,140,1.5
1842,21010,0,5,2,1,0,2026,1,6,1,13011.339658444023,171,1.5
1843,31131,4,17,0,0,0,2026,4,30,0,32658.61914460285,128,1.0
1844,18573,3,11,1,3,0,2026,5,21,0,22062.8625,166,1.2
1845,8788,1,3,0,1,0,2026,1,26,0,10122.828092243186,182,1.0
1846,13743,0,5,1,3,0,2026,5,23,0,13011.339658444023,171,1.2
1847,7618,0,9,1,3,0,2026,3,17,0,13011.339658444023,183,1.2
1848,5752,1,3,2,0,0,2026,2,23,0,10122.828092243186,182,1.5
1849,13901,0,9,1,3,0,2026,3,25,0,13011.339658444023,183,1.2
1850,9829,1,3,1,4,0,2026,5,20,0,10122.828092243186,182,1.2
1851,5244,4,0,1,4,0,2026,5,8,0,32658.61914460285,115,1.2
1852,7974,2,10,0,4,0,2026,5,26,0,4294.937037037037,116,1.0
1853,21749,4,0,1,2,1,2026,2,22,0,32658.61914460285,115,1.2
1854,7578,5,1,0,4,0,2026,5,31,0,4090.480412371134,122,1.0
1855,5031,3,13,1,3,0,2026,4,1,0,22062.8625,172,1.2
1856,22085,0,20,1,3,0,2026,4,15,0,13011.339658444023,173,1.2
1857,6920,2,10,0,3,0,2026,1,17,0,4294.937037037037,116,1.0
1858,10705,3,11,2,2,0,2026,2,5,1,22062.8625,166,1.5
1859,6976,4,4,0,3,0,2026,5,28,0,32658.61914460285,128,1.0
1860,1370,5,19,0,0,0,2026,6,19,0,4090.480412371134,120,1.0
1861,53393,4,4,1,0,0,2026,4,8,0,32658.61914460285,128,1.2
1862,8872,3,11,0,3,0,2026,5,12,0,22062.8625,166,1.0
1863,10413,0,5,1,2,0,2026,3,11,0,13011.339658444023,171,1.2
1864,13752,0,20,2,0,0,2026,2,15,0,13011.339658444023,173,1.5
1865,10417,0,9,0,4,0,2026,4,27,0,13011.339658444023,183,1.0
1866,2129,1,12,2,1,0,2026,4,4,0,10122.828092243186,155,1.5
1867,21860,3,13,1,3,0,2026,6,19,0,22062.8625,172,1.2
1868,6965,4,4,2,4,0,2026,5,30,0,32658.61914460285,128,1.5
1869,3778,2,15,0,3,0,2026,1,30,0,4294.937037037037,159,1.0
1870,10412,0,5,2,1,0,2026,6,16,0,13011.339658444023,171,1.5
1871,15091,1,3,0,1,0,2026,3,18,0,10122.828092243186,182,1.0
1872,9233,0,5,1,0,0,2026,2,5,1,13011.339658444023,171,1.2
1873,852,5,1,2,2,0,2026,6,28,0,4090.480412371134,122,1.5
1874,11453,3,8,0,1,0,2026,1,7,0,22062.8625,142,1.0
1875,2739,2,15,2,1,0,2026,1,30,0,4294.937037037037,159,1.5
1876,4286,2,15,1,0,0,2026,5,19,0,4294.937037037037,159,1.2
1877,723,2,2,1,0,0,2026,1,13,0,4294.937037037037,125,1.2
1878,10562,4,4,2,3,0,2026,2,9,0,32658.61914460285,128,1.5
1879,10616,0,9,1,1,0,2026,3,10,0,13011.339658444023,183,1.2
1880,30446,3,11,0,3,0,2026,1,1,0,22062.8625,166,1.0
1881,24809,3,11,1,4,0,2026,2,2,0,22062.8625,166,1.2
1882,18707,4,4,0,2,0,2026,5,8,0,32658.61914460285,128,1.0
1883,11138,1,3,0,1,0,2026,2,25,0,10122.828092243186,182,1.0
1884,19625,1,3,2,3,0,2026,2,12,0,10122.828092243186,182,1.5
1885,35986,4,17,2,0,1,2026,3,6,1,32658.61914460285,128,1.5
1886,2426,5,1,0,4,0,2026,4,12,0,4090.480412371134,122,1.0
1887,7199,2,16,1,2,0,2026,1,12,0,4294.937037037037,140,1.2
1888,15618,4,6,1,1,0,2026,4,8,0,32658.61914460285,120,1.2
1889,1838,2,16,0,1,0,2026,1,26,0,4294.937037037037,140,1.0
1890,6538,5,1,2,3,0,2026,6,15,0,4090.480412371134,122,1.5
1891,34168,3,11,0,4,0,2026,3,18,0,22062.8625,166,1.0
1892,12324,0,5,1,2,0,2026,6,6,1,13011.339658444023,171,1.2
1893,24953,4,4,0,2,1,2026,4,30,0,32658.61914460285,128,1.0
1894,16612,1,3,2,1,0,2026,4,19,0,10122.828092243186,182,1.5
1895,9236,1,7,1,4,0,2026,4,26,0,10122.828092243186,140,1.2
1896,17793,4,6,0,1,0,2026,6,5,1,32658.61914460285,120,1.0
1897,20358,3,11,1,1,0,2026,3,8,0,22062.8625,166,1.2
1898,36074,3,13,0,4,0,2026,3,1,0,22062.8625,172,1.0
1899,14259,4,0,0,3,0,2026,3,10,0,32658.61914460285,115,1.0
1900,2401,2,15,2,0,1,2026,3,1,0,4294.937037037037,159,1.5
1901,14966,3,13,1,0,0,2026,6,13,0,22062.8625,172,1.2
1902,14165,1,7,1,2,0,2026,3,9,0,10122.828092243186,140,1.2
1903,3220,5,19,2,1,0,2026,1,19,0,4090.480412371134,120,1.5
1904,2117,1,7,1,1,0,2026,3,7,0,10122.828092243186,140,1.2
1905,12795,1,12,2,2,0,2026,1,5,1,10122.828092243186,155,1.5
1906,18306,1,12,1,3,0,2026,2,20,0,10122.828092243186,155,1.2
1907,26316,4,0,0,2,0,2026,5,26,0,32658.61914460285,115,1.0
1908,31870,3,11,2,1,0,2026,5,16,0,22062.8625,166,1.5
1909,15225,3,11,0,4,0,2026,1,4,0,22062.8625,166,1.0
1910,7247,2,15,2,2,0,2026,1,27,0,4294.937037037037,159,1.5
1911,3715,2,15,2,4,0,2026,3,8,0,4294.937037037037,159,1.5
1912,10992,4,0,0,1,0,2026,3,27,0,32658.61914460285,115,1.0
1913,5883,5,14,1,4,0,2026,2,10,0,4090.480412371134,121,1.2
1914,826,2,16,1,2,0,2026,4,12,0,4294.937037037037,140,1.2
1915,19123,3,11,2,0,0,2026,6,4,0,22062.8625,166,1.5
1916,7730,2,15,1,3,0,2026,6,27,0,4294.937037037037,159,1.2
1917,21544,3,11,2,0,0,2026,2,25,0,22062.8625,166,1.5
1918,2853,2,16,1,2,0,2026,4,19,0,4294.937037037037,140,1.2
1919,11374,0,5,2,2,1,2026,5,10,0,13011.339658444023,171,1.5
1920,31233,3,11,0,1,0,2026,3,4,0,22062.8625,166,1.0
1921,5683,5,1,0,4,0,2026,4,27,0,4090.480412371134,122,1.0
1922,44925,4,6,1,2,1,2026,1,11,0,32658.61914460285,120,1.2
1923,11591,1,12,0,1,0,2026,1,2,0,10122.828092243186,155,1.0
1924,528,2,16,2,0,0,2026,2,20,0,4294.937037037037,140,1.5
1925,28182,4,4,2,0,0,2026,3,10,0,32658.61914460285,128,1.5
1926,20936,0,9,1,4,0,2026,5,14,0,13011.339658444023,183,1.2
1927,4228,2,2,2,4,0,2026,2,6,1,4294.937037037037,125,1.5
1928,2077,2,15,2,1,0,2026,2,26,0,4294.937037037037,159,1.5
1929,33379,3,8,1,3,0,2026,4,17,0,22062.8625,142,1.2
1930,26015,3,8,2,3,0,2026,6,6,1,22062.8625,142,1.5
1931,4935,5,1,2,2,0,2026,3,17,0,4090.480412371134,122,1.5
1932,1087,1,7,1,2,0,2026,4,18,0,10122.828092243186,140,1.2
1933,14654,3,8,1,1,1,2026,5,28,0,22062.8625,142,1.2
1934,23541,3,11,1,2,0,2026,3,10,0,22062.8625,166,1.2
1935,1764,0,5,1,0,0,2026,2,23,0,13011.339658444023,171,1.2
1936,5165,1,3,2,1,0,2026,4,22,0,10122.828092243186,182,1.5
1937,3440,0,9,2,0,0,2026,5,16,0,13011.339658444023,183,1.5
1938,5462,2,15,0,4,0,2026,4,27,0,4294.937037037037,159,1.0
1939,3503,2,16,1,1,0,2026,2,22,0,4294.937037037037,140,1.2
1940,15893,3,13,1,3,1,2026,3,22,0,22062.8625,172,1.2
1941,6393,1,7,0,1,0,2026,4,5,1,10122.828092243186,140,1.0
1942,5136,5,19,0,0,0,2026,6,2,0,4090.480412371134,120,1.0
1943,53435,4,6,2,3,0,2026,4,14,0,32658.61914460285,120,1.5
1944,1003,5,19,0,3,0,2026,3,27,0,4090.480412371134,120,1.0
1945,25499,3,13,0,3,0,2026,2,22,0,22062.8625,172,1.0
1946,6018,2,16,2,0,0,2026,4,17,0,4294.937037037037,140,1.5
1947,2094,5,1,2,1,0,2026,6,28,0,4090.480412371134,122,1.5
1948,1089,5,19,0,3,0,2026,1,1,0,4090.480412371134,120,1.0
1949,9436,1,12,0,1,0,2026,6,12,0,10122.828092243186,155,1.0
1950,21302,4,0,2,0,1,2026,3,8,0,32658.61914460285,115,1.5
1951,3726,5,18,0,2,0,2026,3,20,0,4090.480412371134,122,1.0
1952,20169,0,5,0,0,0,2026,5,17,0,13011.339658444023,171,1.0
1953,19184,3,8,1,0,0,2026,4,15,0,22062.8625,142,1.2
1954,7724,2,10,1,1,0,2026,5,23,0,4294.937037037037,116,1.2
1955,1251,5,1,2,1,0,2026,3,4,0,4090.480412371134,122,1.5
1956,17893,0,5,1,4,0,2026,4,4,0,13011.339658444023,171,1.2
1957,16721,1,12,2,4,0,2026,5,3,0,10122.828092243186,155,1.5
1958,6786,5,19,2,0,1,2026,6,17,0,4090.480412371134,120,1.5
1959,12740,1,3,1,3,0,2026,6,19,0,10122.828092243186,182,1.2
1960,6369,2,2,2,3,0,2026,2,22,0,4294.937037037037,125,1.5
1961,5674,3,13,1,2,0,2026,5,16,0,22062.8625,172,1.2
1962,19358,3,13,0,0,0,2026,4,27,0,22062.8625,172,1.0
1963,3909,2,10,0,4,0,2026,5,30,0,4294.937037037037,116,1.0
1964,21150,0,20,1,2,1,2026,1,8,0,13011.339658444023,173,1.2
1965,3588,0,9,1,3,0,2026,5,4,0,13011.339658444023,183,1.2
1966,16359,1,3,1,1,0,2026,5,26,0,10122.828092243186,182,1.2
1967,1912,1,3,1,2,0,2026,2,6,1,10122.828092243186,182,1.2
1968,3802,2,10,2,0,0,2026,3,29,0,4294.937037037037,116,1.5
1969,3438,2,15,1,3,0,2026,5,19,0,4294.937037037037,159,1.2
1970,6757,0,20,1,2,0,2026,1,27,0,13011.339658444023,173,1.2
1971,4998,0,20,2,4,1,2026,2,26,0,13011.339658444023,173,1.5
1972,8816,1,3,1,0,0,2026,4,4,0,10122.828092243186,182,1.2
1973,7316,2,15,2,3,0,2026,4,2,0,4294.937037037037,159,1.5
1974,27910,4,6,2,3,0,2026,3,15,0,32658.61914460285,120,1.5
1975,19680,1,12,0,3,0,2026,5,14,0,10122.828092243186,155,1.0
1976,16943,1,7,1,0,0,2026,6,1,0,10122.828092243186,140,1.2
1977,54373,4,17,2,1,1,2026,4,27,0,32658.61914460285,128,1.5
1978,4550,0,9,1,3,0,2026,1,18,0,13011.339658444023,183,1.2
1979,21748,0,9,1,3,0,2026,3,9,0,13011.339658444023,183,1.2
1980,31554,3,11,2,3,0,2026,2,26,0,22062.8625,166,1.5
1981,29070,4,0,1,2,0,2026,1,2,0,32658.61914460285,115,1.2
1982,8573,0,5,1,2,0,2026,3,7,0,13011.339658444023,171,1.2
1983,7935,2,15,0,3,0,2026,4,20,0,4294.937037037037,159,1.0
1984,3877,5,14,0,2,0,2026,5,24,0,4090.480412371134,121,1.0
1985,10417,1,7,0,0,0,2026,5,26,0,10122.828092243186,140,1.0
1986,5439,1,12,0,1,0,2026,4,17,0,10122.828092243186,155,1.0
1987,8890,4,17,2,1,0,2026,3,26,0,32658.61914460285,128,1.5
1988,7327,2,16,0,4,0,2026,5,3,0,4294.937037037037,140,1.0
1989,6312,2,2,1,2,0,2026,3,15,0,4294.937037037037,125,1.2
1990,39572,4,0,2,0,0,2026,4,2,0,32658.61914460285,115,1.5
1991,8797,1,7,0,4,0,2026,3,16,0,10122.828092243186,140,1.0
1992,45074,4,4,2,3,0,2026,1,31,0,32658.61914460285,128,1.5
1993,1643,5,19,0,3,0,2026,1,8,0,4090.480412371134,120,1.0
1994,17952,0,5,0,1,0,2026,3,20,0,13011.339658444023,171,1.0
1995,6350,1,12,2,3,0,2026,2,27,0,10122.828092243186,155,1.5
1996,12648,0,5,1,4,0,2026,5,12,0,13011.339658444023,171,1.2
1997,6938,5,18,1,0,0,2026,6,8,0,4090.480412371134,122,1.2
1998,4294,5,1,2,2,0,2026,5,8,0,4090.480412371134,122,1.5
1999,20150,0,5,0,0,0,2026,2,4,0,13011.339658444023,171,1.0
2000,5460,5,19,2,4,0,2026,5,27,0,4090.480412371134,120,1.5
2001,18496,3,11,0,2,0,2026,5,24,0,22062.8625,166,1.0
2002,6445,3,11,1,4,0,2026,3,15,0,22062.8625,166,1.2
2003,707,2,10,0,0,0,2026,3,27,0,4294.937037037037,116,1.0
2004,8642,1,3,2,4,0,2026,6,16,0,10122.828092243186,182,1.5
2005,40939,4,6,0,0,1,2026,5,18,0,32658.61914460285,120,1.0
2006,9107,3,11,0,4,1,2026,5,17,0,22062.8625,166,1.0
2007,46010,4,6,1,4,0,2026,5,27,0,32658.61914460285,120,1.2
2008,1446,1,3,2,0,0,2026,5,14,0,10122.828092243186,182,1.5
2009,1200,1,12,0,3,0,2026,1,23,0,10122.828092243186,155,1.0
2010,3691,2,2,2,3,0,2026,3,9,0,4294.937037037037,125,1.5
2011,2522,0,5,0,4,0,2026,2,22,0,13011.339658444023,171,1.0
2012,1840,1,12,1,3,0,2026,1,19,0,10122.828092243186,155,1.2
2013,9355,3,8,2,3,0,2026,5,10,0,22062.8625,142,1.5
2014,6273,0,5,0,4,0,2026,5,12,0,13011.339658444023,171,1.0
2015,4959,2,2,1,1,0,2026,3,22,0,4294.937037037037,125,1.2
2016,13865,1,12,2,0,0,2026,3,25,0,10122.828092243186,155,1.5
2017,1044,2,2,0,1,0,2026,1,4,0,4294.937037037037,125,1.0
2018,5427,5,18,2,4,0,2026,6,16,0,4090.480412371134,122,1.5
2019,10838,3,8,1,3,0,2026,2,8,0,22062.8625,142,1.2
2020,3643,5,1,1,0,0,2026,1,10,0,4090.480412371134,122,1.2
2021,7697,0,9,0,3,0,2026,1,10,0,13011.339658444023,183,1.0
2022,14862,1,7,1,0,0,2026,3,24,0,10122.828092243186,140,1.2
2023,5895,1,7,0,0,0,2026,4,7,0,10122.828092243186,140,1.0
2024,56221,4,17,0,3,1,2026,4,24,0,32658.61914460285,128,1.0
2025,15003,1,7,2,2,0,2026,5,26,0,10122.828092243186,140,1.5
2026,35886,3,8,1,3,0,2026,1,21,0,22062.8625,142,1.2
2027,7666,3,11,2,2,0,2026,3,5,1,22062.8625,166,1.5
2028,55250,4,4,2,1,0,2026,5,23,0,32658.61914460285,128,1.5
2029,21071,4,17,1,3,1,2026,4,20,0,32658.61914460285,128,1.2
2030,36576,3,11,1,4,1,2026,4,3,0,22062.8625,166,1.2
2031,3650,2,15,2,4,0,2026,2,24,0,4294.937037037037,159,1.5
2032,1573,1,3,0,3,0,2026,6,10,0,10122.828092243186,182,1.0
2033,16657,1,7,1,0,0,2026,3,26,0,10122.828092243186,140,1.2
2034,24753,4,17,1,0,0,2026,1,22,0,32658.61914460285,128,1.2
2035,4476,1,7,1,2,0,2026,1,23,0,10122.828092243186,140,1.2
2036,1949,2,15,0,4,0,2026,3,28,0,4294.937037037037,159,1.0
2037,3454,2,15,2,1,1,2026,1,30,0,4294.937037037037,159,1.5
2038,18079,3,13,0,1,0,2026,4,4,0,22062.8625,172,1.0
2039,5184,1,3,1,0,0,2026,3,4,0,10122.828092243186,182,1.2
2040,56137,4,17,0,4,0,2026,3,8,0,32658.61914460285,128,1.0
2041,6330,5,19,0,4,0,2026,6,25,0,4090.480412371134,120,1.0
2042,46950,4,6,1,4,0,2026,3,5,1,32658.61914460285,120,1.2
2043,15388,0,9,1,1,0,2026,5,9,0,13011.339658444023,183,1.2
2044,7625,5,1,2,1,0,2026,6,24,0,4090.480412371134,122,1.5
2045,26318,4,17,2,4,0,2026,3,2,0,32658.61914460285,128,1.5
2046,21090,3,8,2,4,0,2026,4,30,0,22062.8625,142,1.5
2047,6225,2,10,2,0,0,2026,6,21,0,4294.937037037037,116,1.5
2048,8293,1,12,0,1,0,2026,5,11,0,10122.828092243186,155,1.0
2049,9791,0,9,2,2,0,2026,4,5,1,13011.339658444023,183,1.5
2050,7886,5,14,0,0,0,2026,1,16,0,4090.480412371134,121,1.0
2051,9895,1,12,1,2,0,2026,6,18,0,10122.828092243186,155,1.2
2052,32338,3,13,2,0,1,2026,6,15,0,22062.8625,172,1.5
2053,16582,3,8,2,1,0,2026,5,5,1,22062.8625,142,1.5
2054,7007,2,10,2,3,0,2026,2,28,0,4294.937037037037,116,1.5
2055,10533,0,20,2,3,0,2026,5,26,0,13011.339658444023,173,1.5
2056,7475,5,18,0,0,0,2026,4,24,0,4090.480412371134,122,1.0
2057,4398,1,12,0,1,0,2026,3,14,0,10122.828092243186,155,1.0
2058,2586,2,16,1,2,1,2026,4,11,0,4294.937037037037,140,1.2
2059,1740,5,19,2,3,0,2026,1,1,0,4090.480412371134,120,1.5
2060,31436,4,6,2,3,0,2026,6,24,0,32658.61914460285,120,1.5
2061,21258,4,6,1,2,0,2026,4,1,0,32658.61914460285,120,1.2
2062,6060,1,7,2,1,1,2026,1,29,0,10122.828092243186,140,1.5
2063,11757,3,8,2,0,0,2026,1,31,0,22062.8625,142,1.5
2064,25873,4,6,0,3,0,2026,4,23,0,32658.61914460285,120,1.0
2065,23440,0,9,1,4,0,2026,1,30,0,13011.339658444023,183,1.2
2066,6429,5,1,0,3,0,2026,5,3,0,4090.480412371134,122,1.0
2067,5407,0,9,2,0,0,2026,5,7,0,13011.339658444023,183,1.5
2068,2196,5,14,0,2,0,2026,3,2,0,4090.480412371134,121,1.0
2069,36296,3,8,1,0,0,2026,5,2,0,22062.8625,142,1.2
2070,7280,2,10,0,0,0,2026,3,11,0,4294.937037037037,116,1.0
2071,15936,1,12,2,4,0,2026,1,31,0,10122.828092243186,155,1.5
2072,18132,3,13,0,0,0,2026,1,11,0,22062.8625,172,1.0
2073,19037,4,17,1,2,0,2026,1,1,0,32658.61914460285,128,1.2
2074,3472,1,7,2,2,0,2026,4,5,1,10122.828092243186,140,1.5
2075,33963,3,13,1,0,0,2026,4,18,0,22062.8625,172,1.2
2076,17812,1,7,0,3,0,2026,4,11,0,10122.828092243186,140,1.0
2077,31745,3,11,2,4,1,2026,5,1,0,22062.8625,166,1.5
2078,13311,3,13,1,2,0,2026,4,5,1,22062.8625,172,1.2
2079,7344,3,8,1,2,0,2026,6,29,0,22062.8625,142,1.2
2080,26198,3,13,2,2,0,2026,5,7,0,22062.8625,172,1.5
2081,4440,3,11,1,2,1,2026,2,10,0,22062.8625,166,1.2
2082,2947,1,3,2,1,0,2026,4,26,0,10122.828092243186,182,1.5
2083,4286,3,8,1,4,0,2026,6,10,0,22062.8625,142,1.2
2084,14739,4,0,1,4,0,2026,6,20,0,32658.61914460285,115,1.2
2085,24940,0,9,1,2,0,2026,6,15,0,13011.339658444023,183,1.2
2086,5341,2,10,1,1,0,2026,4,30,0,4294.937037037037,116,1.2
2087,3066,2,10,1,1,0,2026,1,19,0,4294.937037037037,116,1.2
2088,14445,1,12,1,3,0,2026,5,15,0,10122.828092243186,155,1.2
2089,16885,3,13,1,0,0,2026,1,1,0,22062.8625,172,1.2
2090,23943,0,20,2,1,0,2026,6,28,0,13011.339658444023,173,1.5
2091,9712,0,20,1,0,0,2026,5,29,0,13011.339658444023,173,1.2
2092,44664,4,4,0,2,0,2026,4,6,1,32658.61914460285,128,1.0
2093,6387,5,18,0,2,1,2026,3,21,0,4090.480412371134,122,1.0
2094,3271,2,16,1,1,0,2026,2,12,0,4294.937037037037,140,1.2
2095,30471,3,8,1,2,0,2026,5,28,0,22062.8625,142,1.2
2096,11629,3,13,1,1,0,2026,6,28,0,22062.8625,172,1.2
2097,20476,3,11,1,3,0,2026,1,5,1,22062.8625,166,1.2
2098,1397,0,20,2,3,0,2026,2,24,0,13011.339658444023,173,1.5
2099,9994,4,6,1,4,0,2026,3,6,1,32658.61914460285,120,1.2
2100,15602,3,13,2,4,0,2026,6,13,0,22062.8625,172,1.5
2101,626,5,18,0,0,0,2026,5,29,0,4090.480412371134,122,1.0
2102,3810,0,20,0,3,0,2026,3,22,0,13011.339658444023,173,1.0
2103,2066,5,14,2,3,0,2026,6,23,0,4090.480412371134,121,1.5
2104,4246,2,15,2,3,0,2026,1,25,0,4294.937037037037,159,1.5
2105,36080,4,6,1,0,0,2026,5,27,0,32658.61914460285,120,1.2
2106,9929,0,5,0,0,0,2026,3,22,0,13011.339658444023,171,1.0
2107,19371,4,6,2,3,0,2026,4,3,0,32658.61914460285,120,1.5
2108,37544,4,0,1,4,0,2026,5,13,0,32658.61914460285,115,1.2
2109,1176,5,1,1,4,0,2026,1,28,0,4090.480412371134,122,1.2
2110,21666,0,9,1,4,0,2026,2,14,0,13011.339658444023,183,1.2
2111,5618,5,1,2,3,0,2026,5,24,0,4090.480412371134,122,1.5
2112,1200,2,15,2,2,0,2026,3,10,0,4294.937037037037,159,1.5
2113,1409,2,2,1,2,0,2026,5,12,0,4294.937037037037,125,1.2
2114,36365,3,13,2,0,0,2026,4,16,0,22062.8625,172,1.5
2115,10601,1,12,1,3,0,2026,5,8,0,10122.828092243186,155,1.2
2116,4428,1,3,2,1,0,2026,3,25,0,10122.828092243186,182,1.5
2117,5288,5,1,2,2,0,2026,6,23,0,4090.480412371134,122,1.5
2118,1829,2,2,2,4,0,2026,1,28,0,4294.937037037037,125,1.5
2119,38126,3,13,0,2,0,2026,1,13,0,22062.8625,172,1.0
2120,5372,2,16,1,4,0,2026,1,4,0,4294.937037037037,140,1.2
2121,3387,5,19,2,1,0,2026,5,25,0,4090.480412371134,120,1.5
2122,4192,2,10,2,2,0,2026,3,10,0,4294.937037037037,116,1.5
2123,6413,2,10,2,4,0,2026,6,26,0,4294.937037037037,116,1.5
2124,22181,0,9,1,2,0,2026,5,21,0,13011.339658444023,183,1.2
2125,5495,2,2,0,4,0,2026,3,28,0,4294.937037037037,125,1.0
2126,59155,4,4,1,3,0,2026,6,14,0,32658.61914460285,128,1.2
2127,10550,1,3,2,1,0,2026,3,29,0,10122.828092243186,182,1.5
2128,35377,4,6,1,0,0,2026,6,19,0,32658.61914460285,120,1.2
2129,12756,3,8,1,0,0,2026,4,1,0,22062.8625,142,1.2
2130,14880,1,7,2,4,0,2026,6,10,0,10122.828092243186,140,1.5
2131,37301,4,6,1,0,0,2026,3,4,0,32658.61914460285,120,1.2
2132,18334,3,13,2,0,0,2026,3,9,0,22062.8625,172,1.5
2133,3900,5,19,0,2,0,2026,3,20,0,4090.480412371134,120,1.0
2134,22882,0,9,0,0,0,2026,5,26,0,13011.339658444023,183,1.0
2135,19581,4,0,0,0,0,2026,1,29,0,32658.61914460285,115,1.0
2136,15323,0,20,1,2,0,2026,1,29,0,13011.339658444023,173,1.2
2137,10737,1,7,0,1,0,2026,3,19,0,10122.828092243186,140,1.0
2138,58727,4,6,1,3,0,2026,5,24,0,32658.61914460285,120,1.2
2139,33090,4,6,2,2,0,2026,5,18,0,32658.61914460285,120,1.5
2140,5032,5,18,0,3,0,2026,2,20,0,4090.480412371134,122,1.0
2141,2297,0,5,2,4,0,2026,2,28,0,13011.339658444023,171,1.5
2142,19906,0,20,0,4,0,2026,6,10,0,13011.339658444023,173,1.0
2143,18749,0,5,2,0,0,2026,3,1,0,13011.339658444023,171,1.5
2144,6888,2,2,2,4,0,2026,4,24,0,4294.937037037037,125,1.5
2145,7899,0,5,1,0,0,2026,3,30,0,13011.339658444023,171,1.2
2146,1928,2,2,0,3,0,2026,6,9,0,4294.937037037037,125,1.0
2147,20438,0,9,1,3,0,2026,1,28,0,13011.339658444023,183,1.2
2148,893,2,15,2,0,0,2026,6,11,0,4294.937037037037,159,1.5
2149,455,5,18,0,1,0,2026,4,22,0,4090.480412371134,122,1.0
2150,3870,2,2,2,4,0,2026,1,13,0,4294.937037037037,125,1.5
2151,44692,4,17,1,3,1,2026,1,6,1,32658.61914460285,128,1.2
2152,34831,4,6,0,2,0,2026,3,16,0,32658.61914460285,120,1.0
2153,5381,3,11,1,4,0,2026,5,13,0,22062.8625,166,1.2
2154,56417,4,17,0,0,1,2026,1,24,0,32658.61914460285,128,1.0
2155,17646,3,11,1,1,0,2026,3,24,0,22062.8625,166,1.2
2156,11047,0,5,0,3,0,2026,4,13,0,13011.339658444023,171,1.0
2157,4870,5,19,0,3,0,2026,6,1,0,4090.480412371134,120,1.0
2158,21027,3,11,2,4,0,2026,3,18,0,22062.8625,166,1.5
2159,11700,3,11,0,0,0,2026,4,4,0,22062.8625,166,1.0
2160,27330,3,11,1,0,0,2026,4,18,0,22062.8625,166,1.2
2161,10236,1,3,2,0,0,2026,3,8,0,10122.828092243186,182,1.5
2162,23976,0,9,1,4,0,2026,4,11,0,13011.339658444023,183,1.2
2163,14608,0,9,2,1,0,2026,5,25,0,13011.339658444023,183,1.5
2164,4262,5,19,0,1,0,2026,6,21,0,4090.480412371134,120,1.0
2165,1613,5,19,0,4,0,2026,5,13,0,4090.480412371134,120,1.0
2166,14462,1,3,1,1,0,2026,1,26,0,10122.828092243186,182,1.2
2167,5304,5,14,0,1,0,2026,4,18,0,4090.480412371134,121,1.0
2168,24236,0,9,0,3,0,2026,4,22,0,13011.339658444023,183,1.0
2169,1497,0,9,1,0,0,2026,5,16,0,13011.339658444023,183,1.2
2170,20167,3,11,1,0,1,2026,2,25,0,22062.8625,166,1.2
2171,6618,2,10,2,2,0,2026,5,2,0,4294.937037037037,116,1.5
2172,22356,4,4,1,4,0,2026,6,9,0,32658.61914460285,128,1.2
2173,11878,3,11,1,3,0,2026,3,1,0,22062.8625,166,1.2
2174,15543,0,9,1,2,1,2026,1,10,0,13011.339658444023,183,1.2
2175,7625,0,5,0,4,0,2026,3,15,0,13011.339658444023,171,1.0
2176,660,2,2,2,0,0,2026,6,11,0,4294.937037037037,125,1.5
2177,12743,0,9,0,2,0,2026,3,22,0,13011.339658444023,183,1.0
2178,5263,5,19,0,4,0,2026,1,25,0,4090.480412371134,120,1.0
2179,2762,5,19,0,3,0,2026,3,18,0,4090.480412371134,120,1.0
2180,4354,5,18,2,2,0,2026,2,24,0,4090.480412371134,122,1.5
2181,4686,5,1,2,2,0,2026,3,23,0,4090.480412371134,122,1.5
2182,15997,4,0,0,4,0,2026,5,6,1,32658.61914460285,115,1.0
2183,10299,0,9,0,1,0,2026,2,3,0,13011.339658444023,183,1.0
2184,2893,2,15,1,1,0,2026,4,19,0,4294.937037037037,159,1.2
2185,7584,5,18,2,2,0,2026,6,28,0,4090.480412371134,122,1.5
2186,32813,3,11,2,3,0,2026,6,9,0,22062.8625,166,1.5
